model,condition,row_type,goal_achieved_strict_all_k,recall_kept_all_k,violation_lower_all_k,avg_violation_lower,method,candidate_top_n,alpha,gamma,beta,avg_recall_minus_violation,avg_violation,baseline_avg_violation,recall@3,recall@5,recall@7,recall@9,baseline_recall@3,baseline_recall@5,baseline_recall@7,baseline_recall@9,recall_kept@3,recall_kept@5,recall_kept@7,recall_kept@9,violation_rate@3,violation_rate@5,violation_rate@7,violation_rate@9,baseline_violation_rate@3,baseline_violation_rate@5,baseline_violation_rate@7,baseline_violation_rate@9,violation_lower@3,violation_lower@5,violation_lower@7,violation_lower@9,source_csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g0.75_b0.5,10,0.75,0.75,0.5,0.7497499999999999,0.144500,0.751750,0.826,0.888,0.918,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.092,0.116,0.141,0.229,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g0.75_b0.75,10,0.75,0.75,0.75,0.6005,0.081250,0.751750,0.456,0.588,0.744,0.939,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.038,0.051,0.082,0.154,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g0.75_b1,10,0.75,0.75,1.0,0.40825,0.058250,0.751750,0.302,0.352,0.432,0.78,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.024,0.029,0.04,0.14,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1_b0.1,10,1.0,1.0,0.1,0.5920000000000001,0.344500,0.751750,0.926,0.936,0.939,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.233,0.296,0.358,0.491,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1_b0.2,10,1.0,1.0,0.2,0.64025,0.294500,0.751750,0.921,0.933,0.94,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.194,0.251,0.303,0.43,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1_b0.3,10,1.0,1.0,0.3,0.68325,0.249750,0.751750,0.917,0.93,0.939,0.946,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.161,0.208,0.261,0.369,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1_b0.5,10,1.0,1.0,0.5,0.73725,0.187000,0.751750,0.897,0.919,0.935,0.946,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.127,0.152,0.189,0.28,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1_b0.75,10,1.0,1.0,0.75,0.732,0.127000,0.751750,0.764,0.835,0.896,0.941,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.08,0.099,0.125,0.204,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1_b1,10,1.0,1.0,1.0,0.6005,0.081250,0.751750,0.456,0.588,0.744,0.939,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.038,0.051,0.082,0.154,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1.5_b0.1,10,1.5,1.5,0.1,0.5765,0.360000,0.751750,0.926,0.936,0.939,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.246,0.313,0.375,0.506,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1.5_b0.2,10,1.5,1.5,0.2,0.6095,0.326750,0.751750,0.925,0.936,0.939,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.222,0.279,0.338,0.468,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1.5_b0.3,10,1.5,1.5,0.3,0.64025,0.294500,0.751750,0.921,0.933,0.94,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.194,0.251,0.303,0.43,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1.5_b0.5,10,1.5,1.5,0.5,0.6935,0.238500,0.751750,0.915,0.929,0.938,0.946,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.152,0.197,0.25,0.355,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1.5_b0.75,10,1.5,1.5,0.75,0.73725,0.187000,0.751750,0.897,0.919,0.935,0.946,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.127,0.152,0.189,0.28,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g1.5_b1,10,1.5,1.5,1.0,0.7497499999999999,0.144500,0.751750,0.826,0.888,0.918,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.092,0.116,0.141,0.229,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g2_b0.1,10,2.0,2.0,0.1,0.57025,0.366500,0.751750,0.926,0.936,0.939,0.946,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.25,0.316,0.385,0.515,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g2_b0.2,10,2.0,2.0,0.2,0.5920000000000001,0.344500,0.751750,0.926,0.936,0.939,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.233,0.296,0.358,0.491,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g2_b0.3,10,2.0,2.0,0.3,0.6167499999999999,0.319750,0.751750,0.925,0.936,0.94,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.216,0.27,0.332,0.461,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g2_b0.5,10,2.0,2.0,0.5,0.66225,0.272250,0.751750,0.92,0.932,0.94,0.946,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.174,0.233,0.284,0.398,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g2_b0.75,10,2.0,2.0,0.75,0.7064999999999999,0.223750,0.751750,0.91,0.927,0.939,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.147,0.181,0.229,0.338,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c10_g2_b1,10,2.0,2.0,1.0,0.73725,0.187000,0.751750,0.897,0.919,0.935,0.946,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.127,0.152,0.189,0.28,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.25_b0.1,20,0.25,0.25,0.1,0.7602500000000001,0.165250,0.751750,0.908,0.923,0.932,0.939,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.138,0.159,0.17,0.194,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.25_b0.2,20,0.25,0.25,0.2,0.6617500000000001,0.081750,0.751750,0.675,0.724,0.77,0.805,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.065,0.078,0.087,0.097,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.25_b0.3,20,0.25,0.25,0.3,0.3175,0.025500,0.751750,0.301,0.33,0.359,0.382,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.02,0.021,0.027,0.034,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.25_b0.5,20,0.25,0.25,0.5,0.16874999999999998,0.015250,0.751750,0.152,0.172,0.196,0.216,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.012,0.014,0.017,0.018,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.25_b0.75,20,0.25,0.25,0.75,0.11575,0.014000,0.751750,0.096,0.124,0.143,0.156,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.009,0.014,0.016,0.017,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.25_b1,20,0.25,0.25,1.0,0.09375,0.013750,0.751750,0.078,0.095,0.12,0.137,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.009,0.013,0.016,0.017,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.1,20,0.5,0.5,0.1,0.6984999999999999,0.235750,0.751750,0.92,0.932,0.94,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.18,0.224,0.253,0.286,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.2,20,0.5,0.5,0.2,0.7602500000000001,0.165250,0.751750,0.908,0.923,0.932,0.939,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.138,0.159,0.17,0.194,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.3,20,0.5,0.5,0.3,0.7745,0.119250,0.751750,0.853,0.891,0.908,0.923,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.097,0.111,0.128,0.141,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.5,20,0.5,0.5,0.5,0.45649999999999996,0.039750,0.751750,0.406,0.475,0.523,0.581,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.028,0.034,0.043,0.054,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.75,20,0.5,0.5,0.75,0.23325,0.021250,0.751750,0.208,0.242,0.273,0.295,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.016,0.02,0.024,0.025,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b1,20,0.5,0.5,1.0,0.16874999999999998,0.015250,0.751750,0.152,0.172,0.196,0.216,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.012,0.014,0.017,0.018,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.1,20,0.75,0.75,0.1,0.6657500000000001,0.271000,0.751750,0.923,0.937,0.942,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.215,0.26,0.292,0.317,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.2,20,0.75,0.75,0.2,0.722,0.210000,0.751750,0.917,0.93,0.938,0.943,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.161,0.203,0.225,0.251,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.3,20,0.75,0.75,0.3,0.7602500000000001,0.165250,0.751750,0.908,0.923,0.932,0.939,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.138,0.159,0.17,0.194,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.5,20,0.75,0.75,0.5,0.7515000000000001,0.106750,0.751750,0.804,0.849,0.881,0.899,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.086,0.101,0.116,0.124,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.75,20,0.75,0.75,0.75,0.45649999999999996,0.039750,0.751750,0.406,0.475,0.523,0.581,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.028,0.034,0.043,0.054,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b1,20,0.75,0.75,1.0,0.28125,0.023000,0.751750,0.252,0.295,0.324,0.346,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.021,0.021,0.024,0.026,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.1,20,1.0,1.0,0.1,0.652,0.285000,0.751750,0.924,0.937,0.942,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.227,0.269,0.304,0.34,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.2,20,1.0,1.0,0.2,0.6984999999999999,0.235750,0.751750,0.92,0.932,0.94,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.18,0.224,0.253,0.286,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.3,20,1.0,1.0,0.3,0.73475,0.195500,0.751750,0.916,0.927,0.937,0.941,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.151,0.186,0.214,0.231,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.5,20,1.0,1.0,0.5,0.77025,0.144250,0.751750,0.891,0.914,0.922,0.931,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.119,0.141,0.155,0.162,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.75,20,1.0,1.0,0.75,0.701,0.092500,0.751750,0.724,0.784,0.817,0.849,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.073,0.087,0.099,0.111,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b1,20,1.0,1.0,1.0,0.45649999999999996,0.039750,0.751750,0.406,0.475,0.523,0.581,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.028,0.034,0.043,0.054,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.1,20,1.5,1.5,0.1,0.634,0.303000,0.751750,0.925,0.936,0.942,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.239,0.294,0.322,0.357,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.2,20,1.5,1.5,0.2,0.6657500000000001,0.271000,0.751750,0.923,0.937,0.942,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.215,0.26,0.292,0.317,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.3,20,1.5,1.5,0.3,0.6984999999999999,0.235750,0.751750,0.92,0.932,0.94,0.945,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.18,0.224,0.253,0.286,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.5,20,1.5,1.5,0.5,0.744,0.185250,0.751750,0.915,0.927,0.934,0.941,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.147,0.173,0.199,0.222,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.75,20,1.5,1.5,0.75,0.77025,0.144250,0.751750,0.891,0.914,0.922,0.931,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.119,0.141,0.155,0.162,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
