model,condition,row_type,goal_achieved_strict_all_k,recall_kept_all_k,violation_lower_all_k,avg_violation_lower,method,candidate_top_n,alpha,gamma,beta,avg_recall_minus_violation,avg_violation,baseline_avg_violation,recall@3,recall@5,recall@7,recall@9,baseline_recall@3,baseline_recall@5,baseline_recall@7,baseline_recall@9,recall_kept@3,recall_kept@5,recall_kept@7,recall_kept@9,violation_rate@3,violation_rate@5,violation_rate@7,violation_rate@9,baseline_violation_rate@3,baseline_violation_rate@5,baseline_violation_rate@7,baseline_violation_rate@9,violation_lower@3,violation_lower@5,violation_lower@7,violation_lower@9,source_csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0_b0.3,10,0.0,,0.3,0.067,0.117000,0.751750,0.05,0.093,0.142,0.451,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.019,0.024,0.05,0.375,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0_b0.5,10,0.0,,0.5,0.067,0.117000,0.751750,0.05,0.093,0.142,0.451,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.019,0.024,0.05,0.375,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0_b0.75,10,0.0,,0.75,0.067,0.117000,0.751750,0.05,0.093,0.142,0.451,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.019,0.024,0.05,0.375,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0_b1,10,0.0,,1.0,0.067,0.117000,0.751750,0.05,0.093,0.142,0.451,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.019,0.024,0.05,0.375,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b0.1,10,0.25,,0.1,0.31325,0.629250,0.751750,0.932,0.94,0.947,0.951,0.935000,0.943000,0.947000,0.956000,False,False,True,False,0.56,0.618,0.649,0.69,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b0.2,10,0.25,,0.2,0.452,0.473250,0.751750,0.907,0.923,0.933,0.938,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.403,0.448,0.49,0.552,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b0.3,10,0.25,,0.3,0.32075000000000004,0.194000,0.751750,0.347,0.425,0.534,0.753,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.088,0.13,0.19,0.368,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b0.5,10,0.25,,0.5,0.19275000000000003,0.121250,0.751750,0.186,0.23,0.281,0.559,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.038,0.056,0.077,0.314,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b0.75,10,0.25,,0.75,0.14225,0.116500,0.751750,0.126,0.175,0.22,0.514,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.032,0.042,0.058,0.334,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b1,10,0.25,,1.0,0.12225,0.116000,0.751750,0.109,0.154,0.197,0.493,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.027,0.04,0.056,0.341,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.1,10,0.5,,0.1,0.25175000000000003,0.692750,0.751750,0.935,0.943,0.947,0.953,0.935000,0.943000,0.947000,0.956000,True,True,True,False,0.634,0.689,0.713,0.735,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.2,10,0.5,,0.2,0.31325,0.629250,0.751750,0.932,0.94,0.947,0.951,0.935000,0.943000,0.947000,0.956000,False,False,True,False,0.56,0.618,0.649,0.69,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.3,10,0.5,,0.3,0.37725,0.559250,0.751750,0.921,0.933,0.942,0.95,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.501,0.543,0.571,0.622,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.5,10,0.5,,0.5,0.5,0.343000,0.751750,0.673,0.857,0.912,0.93,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.208,0.308,0.387,0.469,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.75,10,0.5,,0.75,0.24375000000000002,0.144750,0.751750,0.252,0.303,0.372,0.627,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.057,0.086,0.115,0.321,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b1,10,0.5,,1.0,0.19275000000000003,0.121250,0.751750,0.186,0.23,0.281,0.559,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.038,0.056,0.077,0.314,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.1,10,0.75,,0.1,0.23049999999999998,0.714500,0.751750,0.935,0.944,0.948,0.953,0.935000,0.943000,0.947000,0.956000,True,True,True,False,0.654,0.703,0.739,0.762,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.2,10,0.75,,0.2,0.27225,0.671500,0.751750,0.934,0.941,0.947,0.953,0.935000,0.943000,0.947000,0.956000,False,False,True,False,0.609,0.664,0.691,0.722,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.3,10,0.75,,0.3,0.31325,0.629250,0.751750,0.932,0.94,0.947,0.951,0.935000,0.943000,0.947000,0.956000,False,False,True,False,0.56,0.618,0.649,0.69,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.5,10,0.75,,0.5,0.40474999999999994,0.528750,0.751750,0.92,0.929,0.938,0.947,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.468,0.509,0.543,0.595,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.75,10,0.75,,0.75,0.5,0.343000,0.751750,0.673,0.857,0.912,0.93,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.208,0.308,0.387,0.469,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b1,10,0.75,,1.0,0.28099999999999997,0.162000,0.751750,0.298,0.36,0.437,0.677,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.07,0.103,0.139,0.336,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.1,10,1.0,,0.1,0.21949999999999997,0.725750,0.751750,0.935,0.944,0.949,0.953,0.935000,0.943000,0.947000,0.956000,True,True,True,False,0.665,0.721,0.746,0.771,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.2,10,1.0,,0.2,0.25175000000000003,0.692750,0.751750,0.935,0.943,0.947,0.953,0.935000,0.943000,0.947000,0.956000,True,True,True,False,0.634,0.689,0.713,0.735,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.3,10,1.0,,0.3,0.28074999999999994,0.662250,0.751750,0.932,0.941,0.947,0.952,0.935000,0.943000,0.947000,0.956000,False,False,True,False,0.603,0.657,0.679,0.71,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.5,10,1.0,,0.5,0.35024999999999995,0.590250,0.751750,0.929,0.939,0.945,0.949,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.524,0.576,0.606,0.655,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.75,10,1.0,,0.75,0.43350000000000005,0.494500,0.751750,0.912,0.926,0.934,0.94,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.426,0.474,0.507,0.571,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b1,10,1.0,,1.0,0.5,0.343000,0.751750,0.673,0.857,0.912,0.93,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.208,0.308,0.387,0.469,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.1,10,1.5,,0.1,0.21049999999999996,0.734250,0.751750,0.934,0.943,0.949,0.953,0.935000,0.943000,0.947000,0.956000,False,True,True,False,0.681,0.726,0.753,0.777,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.2,10,1.5,,0.2,0.23049999999999998,0.714500,0.751750,0.935,0.944,0.948,0.953,0.935000,0.943000,0.947000,0.956000,True,True,True,False,0.654,0.703,0.739,0.762,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.3,10,1.5,,0.3,0.25175000000000003,0.692750,0.751750,0.935,0.943,0.947,0.953,0.935000,0.943000,0.947000,0.956000,True,True,True,False,0.634,0.689,0.713,0.735,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.5,10,1.5,,0.5,0.29074999999999995,0.652000,0.751750,0.931,0.941,0.947,0.952,0.935000,0.943000,0.947000,0.956000,False,False,True,False,0.59,0.64,0.674,0.704,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.75,10,1.5,,0.75,0.35024999999999995,0.590250,0.751750,0.929,0.939,0.945,0.949,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.524,0.576,0.606,0.655,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b1,10,1.5,,1.0,0.40474999999999994,0.528750,0.751750,0.92,0.929,0.938,0.947,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.468,0.509,0.543,0.595,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.1,10,2.0,,0.1,0.20574999999999996,0.739500,0.751750,0.934,0.943,0.949,0.955,0.935000,0.943000,0.947000,0.956000,False,True,True,False,0.683,0.734,0.761,0.78,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.2,10,2.0,,0.2,0.21949999999999997,0.725750,0.751750,0.935,0.944,0.949,0.953,0.935000,0.943000,0.947000,0.956000,True,True,True,False,0.665,0.721,0.746,0.771,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.3,10,2.0,,0.3,0.23675,0.708500,0.751750,0.935,0.944,0.949,0.953,0.935000,0.943000,0.947000,0.956000,True,True,True,False,0.65,0.699,0.73,0.755,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.5,10,2.0,,0.5,0.26525,0.678750,0.751750,0.934,0.942,0.947,0.953,0.935000,0.943000,0.947000,0.956000,False,False,True,False,0.62,0.668,0.699,0.728,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.75,10,2.0,,0.75,0.3055,0.637000,0.751750,0.932,0.94,0.947,0.951,0.935000,0.943000,0.947000,0.956000,False,False,True,False,0.569,0.623,0.663,0.693,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b1,10,2.0,,1.0,0.35024999999999995,0.590250,0.751750,0.929,0.939,0.945,0.949,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.524,0.576,0.606,0.655,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.1,20,0.0,,0.1,0.035250000000000004,0.010750,0.751750,0.027,0.039,0.052,0.066,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.005,0.009,0.014,0.015,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.2,20,0.0,,0.2,0.035250000000000004,0.010750,0.751750,0.027,0.039,0.052,0.066,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.005,0.009,0.014,0.015,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.3,20,0.0,,0.3,0.035250000000000004,0.010750,0.751750,0.027,0.039,0.052,0.066,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.005,0.009,0.014,0.015,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.5,20,0.0,,0.5,0.035250000000000004,0.010750,0.751750,0.027,0.039,0.052,0.066,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.005,0.009,0.014,0.015,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.75,20,0.0,,0.75,0.035250000000000004,0.010750,0.751750,0.027,0.039,0.052,0.066,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.005,0.009,0.014,0.015,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b1,20,0.0,,1.0,0.035250000000000004,0.010750,0.751750,0.027,0.039,0.052,0.066,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.005,0.009,0.014,0.015,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.25_b0.1,20,0.25,,0.1,0.32325,0.618250,0.751750,0.931,0.94,0.946,0.949,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.563,0.619,0.637,0.654,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.25_b0.2,20,0.25,,0.2,0.48025000000000007,0.438750,0.751750,0.905,0.917,0.923,0.931,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.395,0.436,0.452,0.472,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.25_b0.3,20,0.25,,0.3,0.27625,0.091500,0.751750,0.323,0.353,0.382,0.413,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.066,0.08,0.098,0.122,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-4B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.25_b0.5,20,0.25,,0.5,0.15175,0.033500,0.751750,0.156,0.176,0.196,0.213,0.935000,0.943000,0.947000,0.956000,False,False,False,False,0.024,0.032,0.037,0.041,0.693000,0.748000,0.775000,0.791000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
